,Name,Link,Type
1115,"O'BRIEN,MrThomas",https://www.encyclopedia-titanica.org/titanic-victim/thomas-obrien.html,titanic-victim
1116,"O'BRIEN,MrsHannah",https://www.encyclopedia-titanica.org/titanic-survivor/johanna-hannah-obrien.html,titanic-survivor
1117,"O'CONNELL,MrPatrick Denis",https://www.encyclopedia-titanica.org/titanic-victim/patrick-denis-oconnell.html,titanic-victim
1118,"O'CONNOR,MrMaurice",https://www.encyclopedia-titanica.org/titanic-victim/maurice-oconnor.html,titanic-victim
1119,"O'CONNOR,MrPatrick",https://www.encyclopedia-titanica.org/titanic-victim/patrick-oconnor.html,titanic-victim
1120,"O'DWYER,MissEllen",https://www.encyclopedia-titanica.org/titanic-survivor/ellen-nellie-odwyer.html,titanic-survivor
1121,"O'KEEFE,MrArthur",https://www.encyclopedia-titanica.org/titanic-victim/arthur-keefe.html,titanic-victim
1122,"O'KEEFFE,MrPatrick",https://www.encyclopedia-titanica.org/titanic-survivor/patrick-o-keeffe.html,titanic-survivor
1123,"O'LEARY,MissHanora",https://www.encyclopedia-titanica.org/titanic-survivor/hanora-nora-oleary.html,titanic-survivor
1124,"O'SULLIVAN,MissBridget Mary",https://www.encyclopedia-titanica.org/titanic-victim/bridget-mary-osullivan.html,titanic-victim
1125,"ÖDAHL,MrNils Martin",https://www.encyclopedia-titanica.org/titanic-victim/nils-martin-odahl.html,titanic-victim
1126,"ÖHMAN,MissVelin Matilda",https://www.encyclopedia-titanica.org/titanic-survivor/velin-ohman.html,titanic-survivor
1127,"OLSEN,MrKarl Siegwart Andreas",https://www.encyclopedia-titanica.org/titanic-victim/karl-siegwart-andreas-olsen.html,titanic-victim
1128,"OLSEN,MasterArtur Karl",https://www.encyclopedia-titanica.org/titanic-survivor/artur-karl-olsen.html,titanic-survivor
1129,"OLSEN,MrHenry Margido",https://www.encyclopedia-titanica.org/titanic-victim/henry-margido-olsen.html,titanic-victim
1130,"OLSEN,MrOle Martin",https://www.encyclopedia-titanica.org/titanic-victim/ole-martin-olsen.html,titanic-victim
1131,"OLSSON,MrNils Johan Göransson",https://www.encyclopedia-titanica.org/titanic-victim/nils-johan-goransson-olsson.html,titanic-victim
1132,"OLSSON,MissElida",https://www.encyclopedia-titanica.org/titanic-victim/elida-olsson.html,titanic-victim
1133,"OLSVIGEN,MrThor Anderson",https://www.encyclopedia-titanica.org/titanic-victim/thor-anderson-olsvigen.html,titanic-victim
1134,"OREŠKOVIĆ,MrLuka",https://www.encyclopedia-titanica.org/titanic-victim/luka-oreskovic.html,titanic-victim
1135,"OREŠKOVIĆ,MissJelka",https://www.encyclopedia-titanica.org/titanic-victim/jelka-oreskovic.html,titanic-victim
1136,"OREŠKOVIĆ,MissMarija",https://www.encyclopedia-titanica.org/titanic-victim/marija-oreskovic.html,titanic-victim
1137,"OSÉN,MrOlaf Elon",https://www.encyclopedia-titanica.org/titanic-victim/olaf-elon-osen.html,titanic-victim
1138,"OSMAN,MrsMara",https://www.encyclopedia-titanica.org/titanic-survivor/maria-osman.html,titanic-survivor
1139,"PALMQUIST,MrOskar Leander Johansson",https://www.encyclopedia-titanica.org/titanic-survivor/oskar-palmquist.html,titanic-survivor
1140,"PÅLSSON,MrsAlma Cornelia",https://www.encyclopedia-titanica.org/titanic-victim/alma-cornelia-palsson.html,titanic-victim
1141,"PÅLSSON,MasterGösta Leonard",https://www.encyclopedia-titanica.org/titanic-victim/gosta-leonard-palsson.html,titanic-victim
1142,"PÅLSSON,MasterPaul Folke",https://www.encyclopedia-titanica.org/titanic-victim/paul-folke-palsson.html,titanic-victim
1143,"PÅLSSON,MissStina Viola",https://www.encyclopedia-titanica.org/titanic-victim/stina-viola-palsson.html,titanic-victim
1144,"PÅLSSON,MissTorborg Danira",https://www.encyclopedia-titanica.org/titanic-victim/torborg-danira-palsson.html,titanic-victim
1145,"PANULA,MrsMaija Emelia Abrahamintytar",https://www.encyclopedia-titanica.org/titanic-victim/maija-emelia-abrahamintytar-panula.html,titanic-victim
1146,"PANULA,MasterJaako Arnold",https://www.encyclopedia-titanica.org/titanic-victim/jaako-arnold-panula.html,titanic-victim
1147,"PANULA,MrErnesti Arvid",https://www.encyclopedia-titanica.org/titanic-victim/ernesti-arvid-panula.html,titanic-victim
1148,"PANULA,MasterJuha Niilo",https://www.encyclopedia-titanica.org/titanic-victim/juha-niilo-panula.html,titanic-victim
1149,"PANULA,MasterUrho Abraham",https://www.encyclopedia-titanica.org/titanic-victim/urho-abraham-panula.html,titanic-victim
1150,"PANULA,MasterEino Viljam",https://www.encyclopedia-titanica.org/titanic-victim/eino-viljam-panula.html,titanic-victim
1151,"PASIC,MrJakob",https://www.encyclopedia-titanica.org/titanic-victim/jakob-pasic.html,titanic-victim
1152,"PATCHETT,MrGeorge",https://www.encyclopedia-titanica.org/titanic-victim/george-patchett.html,titanic-victim
1153,"PAVLOVIĆ,MrStefo",https://www.encyclopedia-titanica.org/titanic-victim/stefo-pavlovic.html,titanic-victim
1154,"PEACOCK,MrsEdith",https://www.encyclopedia-titanica.org/titanic-victim/edith-peacock.html,titanic-victim
1155,"PEACOCK,MasterAlbert Edward",https://www.encyclopedia-titanica.org/titanic-victim/albert-edward-peacock.html,titanic-victim
1156,"PEACOCK,MissTreasteall",https://www.encyclopedia-titanica.org/titanic-victim/treasteall-peacock.html,titanic-victim
1157,"PEARCE,MrErnest",https://www.encyclopedia-titanica.org/titanic-victim/ernest-pearce.html,titanic-victim
1158,"PEDERSEN,MrOlaf",https://www.encyclopedia-titanica.org/titanic-victim/olaf-pedersen.html,titanic-victim
1159,"PEDUZZI,MrJoseph",https://www.encyclopedia-titanica.org/titanic-victim/joseph-peduzzi.html,titanic-victim
1160,"PEKONIEMI,MrEdvard",https://www.encyclopedia-titanica.org/titanic-victim/edvard-pekoniemi.html,titanic-victim
1161,"PELTOMÄKI,MrNikolai Johannes",https://www.encyclopedia-titanica.org/titanic-victim/nikolai-johannes-peltomaki.html,titanic-victim
1162,"PERKIN,MrJohn Henry",https://www.encyclopedia-titanica.org/titanic-victim/john-henry-perkin.html,titanic-victim
1163,"PERSSON,MrErnst Ulrik",https://www.encyclopedia-titanica.org/titanic-survivor/ernst-ulrik-persson.html,titanic-survivor
1164,"PETERANEC KRAMARIĆ,MrsMathilda",https://www.encyclopedia-titanica.org/titanic-victim/matilda-petranec.html,titanic-victim
1165,"PETERS,MissCatherine",https://www.encyclopedia-titanica.org/titanic-victim/katie-peters.html,titanic-victim
1166,"PETERSEN,MrMarius",https://www.encyclopedia-titanica.org/titanic-victim/marius-petersen.html,titanic-victim
1167,"PETROFF,MrNedialco",https://www.encyclopedia-titanica.org/titanic-victim/nedialco-petroff.html,titanic-victim
1168,"PETROFF,MrPastcho",https://www.encyclopedia-titanica.org/titanic-victim/pastcho-petroff.html,titanic-victim
1169,"PETTERSSON,MrJohan Emil",https://www.encyclopedia-titanica.org/titanic-victim/johan-emil-pettersson.html,titanic-victim
1170,"PETTERSSON,MissElin Natalia",https://www.encyclopedia-titanica.org/titanic-victim/ellen-natalia-pettersson.html,titanic-victim
1171,"PICARD,MrBenoît",https://www.encyclopedia-titanica.org/titanic-survivor/berk-pickard.html,titanic-survivor
1172,"PLOTCHARSKY,MrVasil",https://www.encyclopedia-titanica.org/titanic-victim/vasil-plotcharsky.html,titanic-victim
1173,"POCRNIĆ,MrMate",https://www.encyclopedia-titanica.org/titanic-victim/mate-pokrnic.html,titanic-victim
1174,"POCRNIĆ,MrTome",https://www.encyclopedia-titanica.org/titanic-victim/tome-pokrnic.html,titanic-victim
1175,"PULNER,MrUscher",https://www.encyclopedia-titanica.org/titanic-victim/uscher-pulner.html,titanic-victim
1176,"RADEFF,MrAlexander",https://www.encyclopedia-titanica.org/titanic-victim/alexander-radeff.html,titanic-victim
1177,"RAFŪL-BŪLUS,MrBākhūs",https://www.encyclopedia-titanica.org/titanic-victim/raffull-baccos.html,titanic-victim
1178,"REED,MrJames George",https://www.encyclopedia-titanica.org/titanic-victim/james-george-reed.html,titanic-victim
1179,"REKIĆ,MrTido (Ejdo)",https://www.encyclopedia-titanica.org/titanic-victim/tido-rekic.html,titanic-victim
1180,"REYNOLDS,MrHarold",https://www.encyclopedia-titanica.org/titanic-victim/harold-reynolds.html,titanic-victim
1181,"RICE,MrsMargaret",https://www.encyclopedia-titanica.org/titanic-victim/margaret-rice.html,titanic-victim
1182,"RICE,MasterAlbert",https://www.encyclopedia-titanica.org/titanic-victim/albert-rice.html,titanic-victim
1183,"RICE,MasterGeorge",https://www.encyclopedia-titanica.org/titanic-victim/george-rice.html,titanic-victim
1184,"RICE,MasterEric",https://www.encyclopedia-titanica.org/titanic-victim/eric-rice.html,titanic-victim
1185,"RICE,MasterArthur",https://www.encyclopedia-titanica.org/titanic-victim/arthur-rice.html,titanic-victim
1186,"RICE,MasterFrancis",https://www.encyclopedia-titanica.org/titanic-victim/francis-rice.html,titanic-victim
1187,"RIIHIVUORI,MissSusanna Juhantytär",https://www.encyclopedia-titanica.org/titanic-victim/susanna-juhantytar-sanni-riihivuori.html,titanic-victim
1188,"RINTAMÄKI,MrMatti",https://www.encyclopedia-titanica.org/titanic-victim/matti-rintamaki.html,titanic-victim
1189,"RIORDAN,MissHannah",https://www.encyclopedia-titanica.org/titanic-survivor/hannah-riordan.html,titanic-survivor
1190,"RISIEN,MrSamuel Beard",https://www.encyclopedia-titanica.org/titanic-victim/samuel-beard-risien.html,titanic-victim
1191,"RISIEN,MrsEmma Jane",https://www.encyclopedia-titanica.org/titanic-victim/emma-risien.html,titanic-victim
1192,"ROBINS,MrAlexander",https://www.encyclopedia-titanica.org/titanic-victim/alexander-robins.html,titanic-victim
1193,"ROBINS,MrsCharity",https://www.encyclopedia-titanica.org/titanic-victim/charity-robins.html,titanic-victim
1194,"ROGERS,MrWilliam John",https://www.encyclopedia-titanica.org/titanic-victim/william-john-rogers.html,titanic-victim
1195,"ROMMETVEDT,MrKnud Paust",https://www.encyclopedia-titanica.org/titanic-victim/knud-paust-rommetvedt.html,titanic-victim
1196,"RONDBERG,MrEdvard Larsson",https://www.encyclopedia-titanica.org/titanic-victim/edvard-larsson-rondberg.html,titanic-victim
1197,"ROSBLOM,MrsHelena Wilhelmina",https://www.encyclopedia-titanica.org/titanic-victim/helena-wilhelmina-rosblom.html,titanic-victim
1198,"ROSBLOM,MissSalli Helena",https://www.encyclopedia-titanica.org/titanic-victim/salli-helena-rosblom.html,titanic-victim
1199,"ROSBLOM,MrViktor Richard",https://www.encyclopedia-titanica.org/titanic-victim/viktor-richard-rosblom.html,titanic-victim
1200,"ROTH,MissSarah",https://www.encyclopedia-titanica.org/titanic-survivor/sarah-roth.html,titanic-survivor
1201,"ROUSE,MrRichard Henry",https://www.encyclopedia-titanica.org/titanic-victim/richard-henry-rouse.html,titanic-victim
1202,"RUSH,MrAlfred George Joseph",https://www.encyclopedia-titanica.org/titanic-victim/alfred-rush.html,titanic-victim
1203,"RYAN,MrPatrick",https://www.encyclopedia-titanica.org/titanic-victim/patrick-ryan.html,titanic-victim
1204,"RYAN,MrEdward",https://www.encyclopedia-titanica.org/titanic-survivor/edward-ryan.html,titanic-survivor
1205,"SAAD,MrAmin Houssein",https://www.encyclopedia-titanica.org/titanic-victim/amin-saad.html,titanic-victim
1206,"SADLIER,MrMatthew",https://www.encyclopedia-titanica.org/titanic-victim/matthew-sadlier.html,titanic-victim
1207,"SADOWITZ,MrHenry",https://www.encyclopedia-titanica.org/titanic-victim/harry-sadowitz.html,titanic-victim
1208,"SAGE,MrJohn George",https://www.encyclopedia-titanica.org/titanic-victim/john-george-sage.html,titanic-victim
1209,"SAGE,MrsAnnie Elizabeth",https://www.encyclopedia-titanica.org/titanic-victim/annie-elizabeth-sage.html,titanic-victim
1210,"SAGE,MissStella Anne",https://www.encyclopedia-titanica.org/titanic-victim/stella-anne-sage.html,titanic-victim
1211,"SAGE,MrGeorge John",https://www.encyclopedia-titanica.org/titanic-victim/george-john-sage.html,titanic-victim
1212,"SAGE,MrDouglas Bullen",https://www.encyclopedia-titanica.org/titanic-victim/douglas-bullen-sage.html,titanic-victim
1213,"SAGE,MrFrederick",https://www.encyclopedia-titanica.org/titanic-victim/frederick-sage.html,titanic-victim
1214,"SAGE,MissDorothy Florence",https://www.encyclopedia-titanica.org/titanic-victim/dorothy-dolly-florence-sage.html,titanic-victim
1215,"SAGE,MasterAnthony William",https://www.encyclopedia-titanica.org/titanic-victim/anthony-william-sage.html,titanic-victim
1216,"SAGE,MissElizabeth Ada",https://www.encyclopedia-titanica.org/titanic-victim/elizabeth-ada-sage.html,titanic-victim
1217,"SAGE,MissConstance Gladys",https://www.encyclopedia-titanica.org/titanic-victim/constance-gladys-sage.html,titanic-victim
1218,"SAGE,MasterThomas Henry",https://www.encyclopedia-titanica.org/titanic-victim/thomas-henry-sage.html,titanic-victim
1219,"SALANDER,MrKarl Johan",https://www.encyclopedia-titanica.org/titanic-victim/karl-johan-salander.html,titanic-victim
1220,"SALKJELSVIK,MissAnna Kristine",https://www.encyclopedia-titanica.org/titanic-survivor/anna-kristine-salkjelsvik.html,titanic-survivor
1221,"SALONEN,MrJohan Werner",https://www.encyclopedia-titanica.org/titanic-victim/johan-werner-salonen.html,titanic-victim
1222,"SAMAAN,MrHanna Elias",https://www.encyclopedia-titanica.org/titanic-victim/hanna-elias-samaan.html,titanic-victim
1223,"SAMAAN,MrElias",https://www.encyclopedia-titanica.org/titanic-victim/elias-samaan.html,titanic-victim
1224,"SAMAAN,MrYoussef",https://www.encyclopedia-titanica.org/titanic-victim/youssef-joseph-samaan.html,titanic-victim
1225,"SANDSTRÖM,MrsAgnes Charlotta",https://www.encyclopedia-titanica.org/titanic-survivor/agnes-charlotta-sandstrom.html,titanic-survivor
1226,"SANDSTRÖM,MissBeatrice Irene",https://www.encyclopedia-titanica.org/titanic-survivor/beatrice-irene-sandstrom.html,titanic-survivor
1227,"SANDSTRÖM,MissMarguerite Rut",https://www.encyclopedia-titanica.org/titanic-survivor/marguerite-rut-sandstrom.html,titanic-survivor
1228,"SAP,MrJulius",https://www.encyclopedia-titanica.org/titanic-survivor/julius-jules-sap.html,titanic-survivor
1229,"SAUNDERCOCK,MrWilliam Henry",https://www.encyclopedia-titanica.org/titanic-victim/william-henry-saundercock.html,titanic-victim
1230,"SAWYER,MrFrederick Charles",https://www.encyclopedia-titanica.org/titanic-victim/frederick-charles-sawyer.html,titanic-victim
1231,"SÆTHER,MrSimon Sivertsen",https://www.encyclopedia-titanica.org/titanic-victim/simon-sivertsen-saether.html,titanic-victim
1232,"SCANLAN,MrJames",https://www.encyclopedia-titanica.org/titanic-victim/james-scanlan.html,titanic-victim
1233,"SCHEERLINCK,MrJean",https://www.encyclopedia-titanica.org/titanic-survivor/jean-scheerlinck.html,titanic-survivor
1234,"SDYCOFF,MrTodor",https://www.encyclopedia-titanica.org/titanic-victim/todor-sdycoff.html,titanic-victim
1235,"SEMAN,MasterBetros",https://www.encyclopedia-titanica.org/titanic-victim/betros-seman.html,titanic-victim
1236,"SHANNON,MrAndrew John",https://www.encyclopedia-titanica.org/titanic-victim/lionel-leonard.html,titanic-victim
1237,"SHAUGHNESSY,MrPatrick",https://www.encyclopedia-titanica.org/titanic-victim/patrick-shaughnessy.html,titanic-victim
1238,"SHELLARD,MrFrederick Blainey",https://www.encyclopedia-titanica.org/titanic-victim/frederick-blainey-shellard.html,titanic-victim
1239,"SHIHĀB,MrAl-Amīr Fāris",https://www.encyclopedia-titanica.org/titanic-victim/emir-farres-chehab-shihab.html,titanic-victim
1240,"SHINE,MissEllen",https://www.encyclopedia-titanica.org/titanic-survivor/ellen-natalia-shine.html,titanic-survivor
1241,"SHORNEY,MrCharles Joseph",https://www.encyclopedia-titanica.org/titanic-victim/charles-joseph-shorney.html,titanic-victim
1242,"SIHVOLA,MrAntti Wiljam",https://www.encyclopedia-titanica.org/titanic-victim/antti-wilhelm-sivola.html,titanic-victim
1243,"SIMMONS,MrJohn",https://www.encyclopedia-titanica.org/titanic-victim/john-simmons.html,titanic-victim
1244,"SIRAGANIAN,MrArsen",https://www.encyclopedia-titanica.org/titanic-victim/orsen-sirayanian.html,titanic-victim
1245,"SIROTA,MrMorris",https://www.encyclopedia-titanica.org/titanic-victim/maurice-sirota.html,titanic-victim
1246,"SIVIĆ,MrHusein",https://www.encyclopedia-titanica.org/titanic-victim/husein-sivic.html,titanic-victim
1247,"SJÖBLOM,MissAnna Sofia",https://www.encyclopedia-titanica.org/titanic-survivor/anna-sofia-sjoblom.html,titanic-survivor
1248,"SKOOG,MrWilhelm Johansson",https://www.encyclopedia-titanica.org/titanic-victim/wilhelm-william-johansson-skoog.html,titanic-victim
1249,"SKOOG,MrsAnna Bernhardina",https://www.encyclopedia-titanica.org/titanic-victim/anna-bernhardina-skoog.html,titanic-victim
1250,"SKOOG,MasterKarl Thorsten",https://www.encyclopedia-titanica.org/titanic-victim/karl-thorsten-skoog.html,titanic-victim
1251,"SKOOG,MasterHarald",https://www.encyclopedia-titanica.org/titanic-victim/harald-skoog.html,titanic-victim
1252,"SKOOG,MissMabel",https://www.encyclopedia-titanica.org/titanic-victim/mabel-skoog.html,titanic-victim
1253,"SKOOG,MissMargit Elizabeth",https://www.encyclopedia-titanica.org/titanic-victim/margit-elizabeth-skoog.html,titanic-victim
1254,"SLABENOFF,MrPetco",https://www.encyclopedia-titanica.org/titanic-victim/petco-slabenoff.html,titanic-victim
1255,"SLOCOVSKI,MrSelman Francis",https://www.encyclopedia-titanica.org/titanic-victim/selman-francis-slocovski.html,titanic-victim
1256,"SMILJANIĆ,MrMile",https://www.encyclopedia-titanica.org/titanic-victim/mile-smiljanic.html,titanic-victim
1257,"SMYTH,MrThomas",https://www.encyclopedia-titanica.org/titanic-victim/thomas-smyth.html,titanic-victim
1258,"SMYTH,MissJulia",https://www.encyclopedia-titanica.org/titanic-survivor/julia-smyth.html,titanic-survivor
1259,"SOMERTON,MrFrancis William",https://www.encyclopedia-titanica.org/titanic-victim/francis-william-somerton.html,titanic-victim
1260,"SØHOLT,MrPeter Andreas Lauritz Andersen",https://www.encyclopedia-titanica.org/titanic-victim/peter-andreas-lauritz-andersen-soholt.html,titanic-victim
1261,"SPECTOR,MrWoolf",https://www.encyclopedia-titanica.org/titanic-victim/woolf-spector.html,titanic-victim
1262,"SPINNER,MrHenry John",https://www.encyclopedia-titanica.org/titanic-victim/henry-john-spinner.html,titanic-victim
1263,"STANEFF,MrIvan",https://www.encyclopedia-titanica.org/titanic-victim/ivan-staneff.html,titanic-victim
1264,"STANKOVIĆ,MrIvan",https://www.encyclopedia-titanica.org/titanic-victim/ivan-stankovic.html,titanic-victim
1265,"STANLEY,MissAmy Zillah Elsie",https://www.encyclopedia-titanica.org/titanic-survivor/amy-zillah-elsie-stanley.html,titanic-survivor
1266,"STANLEY,MrRowland Edwin",https://www.encyclopedia-titanica.org/titanic-victim/edward-roland-stanley.html,titanic-victim
1267,"STOREY,MrThomas",https://www.encyclopedia-titanica.org/titanic-victim/thomas-storey.html,titanic-victim
1268,"STOYTCHEFF,MrIlia",https://www.encyclopedia-titanica.org/titanic-victim/ilia-stoytcheff.html,titanic-victim
1269,"STRANDBERG,MissIda Sofia",https://www.encyclopedia-titanica.org/titanic-victim/ida-sofia-strandberg.html,titanic-victim
1270,"STRANDÉN,MrJuho Niilosson",https://www.encyclopedia-titanica.org/titanic-survivor/juho-niilosson-stranden.html,titanic-survivor
1271,"STRILIĆ,MrIvan",https://www.encyclopedia-titanica.org/titanic-victim/ivan-strilic.html,titanic-victim
1272,"STRÖM,MrsElna Matilda",https://www.encyclopedia-titanica.org/titanic-victim/elna-matilda-strom.html,titanic-victim
1273,"STRÖM,MissTelma Matilda",https://www.encyclopedia-titanica.org/titanic-victim/telma-matilda-strom.html,titanic-victim
1274,"SUNDERLAND,MrVictor Francis",https://www.encyclopedia-titanica.org/titanic-survivor/victor-francis-sunderland.html,titanic-survivor
1275,"SUNDMAN,MrJohan Julian",https://www.encyclopedia-titanica.org/titanic-survivor/johan-julian-sundman.html,titanic-survivor
1276,"SUTEHALL,MrHenry",https://www.encyclopedia-titanica.org/titanic-victim/henry-sutehall.html,titanic-victim
1277,"SVENSSON,MrOlof",https://www.encyclopedia-titanica.org/titanic-victim/olof-svensson.html,titanic-victim
1278,"SVENSSON,MrJohan",https://www.encyclopedia-titanica.org/titanic-victim/johan-svensson.html,titanic-victim
1279,"SVENSSON,MrJohan Cervin",https://www.encyclopedia-titanica.org/titanic-survivor/johan-cervin-svensson.html,titanic-survivor
1280,"TANNŪS,MrBashīr",https://www.encyclopedia-titanica.org/titanic-victim/charles-rad-thomas.html,titanic-victim
1281,"TANNŪS,MrsThamīn",https://www.encyclopedia-titanica.org/titanic-survivor/thamine-thelma-thomas.html,titanic-survivor
1282,"ṬANNŪS,MrṬannūs Ḥannā Mu'awwad",https://www.encyclopedia-titanica.org/titanic-victim/tannous-thomas-tannous.html,titanic-victim
1283,"TANNŪS,MasterAs'ad",https://www.encyclopedia-titanica.org/titanic-survivor/assad-alexander-thomas-tannous.html,titanic-survivor
1284,"ṬANNŪS MU'AWWAD,MrḤannā",https://www.encyclopedia-titanica.org/titanic-victim/john-thomas-tannous.html,titanic-victim
1285,"TENGLIN,MrGunnar Isidor",https://www.encyclopedia-titanica.org/titanic-survivor/gunnar-isidor-tenglin.html,titanic-survivor
1286,"THEOBALD,MrThomas Leonard",https://www.encyclopedia-titanica.org/titanic-victim/thomas-leonard-theobald.html,titanic-victim
1287,"THOMPSON,MrAlexander Mellis",https://www.encyclopedia-titanica.org/titanic-victim/alexander-mellis-thompson.html,titanic-victim
1288,"THORNEYCROFT,MrPercival",https://www.encyclopedia-titanica.org/titanic-victim/percival-thorneycroft.html,titanic-victim
1289,"THORNEYCROFT,MrsFlorence Kate",https://www.encyclopedia-titanica.org/titanic-survivor/florence-kate-thorneycroft.html,titanic-survivor
1290,"TIKKANEN,MrJuho",https://www.encyclopedia-titanica.org/titanic-victim/juho-tikkanen.html,titanic-victim
1291,"TOBIN,MrRoger",https://www.encyclopedia-titanica.org/titanic-victim/roger-tobin.html,titanic-victim
1292,"TODOROFF,MrLalio",https://www.encyclopedia-titanica.org/titanic-victim/lalio-todoroff.html,titanic-victim
1293,"TOMLIN,MrErnest Portage",https://www.encyclopedia-titanica.org/titanic-victim/ernest-portage-tomlin.html,titanic-victim
1294,"TÖRBER,MrErnst Wilhelm",https://www.encyclopedia-titanica.org/titanic-victim/ernst-wilhelm-torber.html,titanic-victim
1295,"TORFA,MrAssad",https://www.encyclopedia-titanica.org/titanic-victim/assad-torfa.html,titanic-victim
1296,"TÖRNQVIST,MrJohan Vilhelm Henrik",https://www.encyclopedia-titanica.org/titanic-survivor/william-henry-tornquist.html,titanic-survivor
1297,"TOTEVSKI,MrHristo Danchev",https://www.encyclopedia-titanica.org/titanic-victim/hristo-danchev-totevski.html,titanic-victim
1298,"TU'MAH,MrsHinnah",https://www.encyclopedia-titanica.org/titanic-survivor/hanna-youssef-touma.html,titanic-survivor
1299,"TU'MAH,MissMariyam",https://www.encyclopedia-titanica.org/titanic-survivor/maria-youssef-mary-thomas-touma.html,titanic-survivor
1300,"TU'MAH,MasterJirjis Yūsuf",https://www.encyclopedia-titanica.org/titanic-survivor/georges-youssef-george-thomas-touma.html,titanic-survivor
1301,"TU'MAH AL-SAYQALĪ,MrAssāf Jirjis",https://www.encyclopedia-titanica.org/titanic-victim/assaf-gerios-thamah.html,titanic-victim
1302,"TURČIN,MrStjepan",https://www.encyclopedia-titanica.org/titanic-victim/stjepan-turcin.html,titanic-victim
1303,"TURJA,MissAnna Sofia",https://www.encyclopedia-titanica.org/titanic-survivor/anna-sofia-turja.html,titanic-survivor
1304,"TURKULA,MrsHedwig",https://www.encyclopedia-titanica.org/titanic-survivor/hedwig-turkula.html,titanic-survivor
1305,"VAN BILLIARD,MrAustin Blyler",https://www.encyclopedia-titanica.org/titanic-victim/austin-blyler-van-billiard.html,titanic-victim
1306,"VAN BILLIARD,MasterJames William",https://www.encyclopedia-titanica.org/titanic-victim/james-william-van-billiard.html,titanic-victim
1307,"VAN BILLIARD,MasterWalter John",https://www.encyclopedia-titanica.org/titanic-victim/walter-john-van-billiard.html,titanic-victim
1308,"VAN DE VELDE,MrJohannes Josef",https://www.encyclopedia-titanica.org/titanic-victim/johannes-josef-van-de-velde.html,titanic-victim
1309,"VAN DEN STEEN,MrLeo Peter",https://www.encyclopedia-titanica.org/titanic-victim/leo-peter-van-den-steen.html,titanic-victim
1310,"VAN IMPE,MrJean Baptiste",https://www.encyclopedia-titanica.org/titanic-victim/jean-baptiste-van-impe.html,titanic-victim
1311,"VAN IMPE,MrsRosalie Paula",https://www.encyclopedia-titanica.org/titanic-victim/rosalie-paula-van-impe.html,titanic-victim
1312,"VAN IMPE,MissCatharina",https://www.encyclopedia-titanica.org/titanic-victim/catharina-van-impe.html,titanic-victim
1313,"VAN MELCKEBEKE,MrPhilemon",https://www.encyclopedia-titanica.org/titanic-victim/philemon-van-melckebeke.html,titanic-victim
1314,"VANDERCRUYSSEN,MrVictor",https://www.encyclopedia-titanica.org/titanic-victim/victor-vandercruyssen.html,titanic-victim
1315,"VANDERPLANCKE,MrJulius",https://www.encyclopedia-titanica.org/titanic-victim/julius-vanderplancke.html,titanic-victim
1316,"VANDERPLANCKE,MrsEmelie Maria",https://www.encyclopedia-titanica.org/titanic-victim/emelie-maria-vanderplancke.html,titanic-victim
1317,"VANDERPLANCKE,MissAugusta Maria",https://www.encyclopedia-titanica.org/titanic-victim/augusta-maria-vanderplancke.html,titanic-victim
1318,"VANDERPLANCKE,MrLeo Edmondus",https://www.encyclopedia-titanica.org/titanic-victim/leo-edmondus-vanderplancke.html,titanic-victim
1319,"VANDEWALLE,MrNestor Cyriel",https://www.encyclopedia-titanica.org/titanic-victim/nestor-cyriel-vandewalle.html,titanic-victim
1320,"VARTANIAN,MrDavid",https://www.encyclopedia-titanica.org/titanic-survivor/david-vartanian.html,titanic-survivor
1321,"VESTRÖM,MissHulda Amanda Adolfina",https://www.encyclopedia-titanica.org/titanic-victim/hulda-amanda-adolfina-vestrom.html,titanic-victim
1322,"VOVK,MrJanko",https://www.encyclopedia-titanica.org/titanic-victim/janko-vovk.html,titanic-victim
1323,"VULCHEV,MrMinko Anghelov",https://www.encyclopedia-titanica.org/titanic-victim/minko-angheloff.html,titanic-victim
1324,"WAELENS,MrAchille",https://www.encyclopedia-titanica.org/titanic-victim/achille-waelens.html,titanic-victim
1325,"WARE,MrFrederick",https://www.encyclopedia-titanica.org/titanic-victim/frederick-ware.html,titanic-victim
1326,"WARREN,MrCharles William",https://www.encyclopedia-titanica.org/titanic-victim/charles-william-warren.html,titanic-victim
1327,"WAZNAH,MrYūsuf Ahmad",https://www.encyclopedia-titanica.org/titanic-victim/yousif-ahmed-wazli.html,titanic-victim
1328,"WEBBER,MrJames",https://www.encyclopedia-titanica.org/titanic-victim/james-webber.html,titanic-victim
1329,"WENDEL,MrOlof Edvin",https://www.encyclopedia-titanica.org/titanic-victim/olof-edvin-vendel.html,titanic-victim
1330,"WENNERSTRÖM,MrAugust",https://www.encyclopedia-titanica.org/titanic-survivor/august-wennerstrom.html,titanic-survivor
1331,"WIDEGREN,MrCarl Peter",https://www.encyclopedia-titanica.org/titanic-victim/carl-charles-peter-widegren.html,titanic-victim
1332,"WIKLUND,MrKarl Johan",https://www.encyclopedia-titanica.org/titanic-victim/karl-johan-wiklund.html,titanic-victim
1333,"WIKLUND,MrJakob Alfred",https://www.encyclopedia-titanica.org/titanic-victim/jakob-alfred-wiklund.html,titanic-victim
